Date,ITUB4.SA,PETR4.SA,VALE3.SA
2020-01-03,-0.010517573237990852,-0.008143157518124222,-0.007362175322898068
2020-01-06,-0.01488204617667721,0.011822621990068116,-0.005933716419037949
2020-01-07,-0.023199410243229135,-0.0038948997456519363,0.0072747456984705305
2020-01-08,-0.016293747424641514,-0.00619096496969318,0.00018521415474181957
2020-01-09,-0.019932945447945882,-0.0032785557628106643,-0.013145605476383881
2020-01-10,-0.008879178149044487,-0.004276418802560689,0.0011254279699974834
2020-01-13,0.013293891022456261,0.001982080233727368,0.03635697281841743
2020-01-14,0.0,-0.010880264828595054,0.006148124743615702
2020-01-15,-0.012264323044141379,-0.014999897362392933,-0.0032350948907202692
2020-01-16,0.002021139731436694,-0.001015016389103951,-0.005228696824978396
2020-01-17,0.006916571068632527,0.01117846257038968,0.0331700884526136
2020-01-20,-0.020320523958238135,0.005025204373342751,0.006315812204172433
2020-01-21,-0.02132630742606134,-0.012666714601607398,-0.02318691946463003
2020-01-22,0.005970272930495124,-0.011140954282914284,0.004818925789205508
2020-01-23,0.023738804690879967,0.012290614860481108,-0.01420955340147334
2020-01-24,-0.00753665940518955,-0.011804191943731168,-0.030630833888857012
2020-01-27,-0.021611783647527694,-0.04334450308538751,-0.061152465070391515
2020-01-28,-0.00029860696120009855,0.0274704680522877,0.013660485605564654
2020-01-29,-0.015526879480208922,0.0017360989396453252,-0.008788895539851405
2020-01-30,0.014558232122565018,0.003119515565267461,0.014778267721997862
2020-01-31,-0.01883401123450279,-0.016931535011575738,-0.023883230153353363
2020-02-03,0.0028962090017645714,-0.009490421457298281,0.012731121544474533
2020-02-04,0.007902421660539005,0.015968841273669154,0.02671366658378016
2020-02-05,0.006031937210712934,-0.00838294496194647,0.013774749946753762
2020-02-06,-0.0023987205574848014,0.027826699208077343,0.005472678812271647
2020-02-07,0.012921331172016659,-0.008567222853431367,-0.02214712965822585
2020-02-10,0.016908406226274098,0.006913073317125873,-0.036660199961487505
2020-02-11,0.023045484823747353,0.012015021144639704,0.037058876679366914
2020-02-12,-0.003992146322805312,0.02204892346036469,0.0195967070947749
2020-02-13,-0.015459102708833883,-0.013607650109292546,-0.01752411269343701
2020-02-14,-0.01686518725917474,-0.010094142016611407,-0.02186420839886183
2020-02-17,-0.0091690416247171,-0.00203946029680957,0.047255024681843505
2020-02-18,0.004179519552055533,0.013283239417748227,-0.011420939034101907
2020-02-19,0.014268254781798273,0.02689079698585073,0.0001893584460312958
2020-02-20,-0.0035169296885130263,-0.02062192033509358,-0.011550957010098784
2020-02-21,-0.009495790411261584,-0.02606958495185463,-0.0396551236965097
2020-02-26,-0.04987752389794009,-0.10054909737528495,-0.09535212528209702
2020-02-27,0.000643722340055719,-0.03471964278125372,-0.019404560186501385
2020-02-28,0.029932764921589028,0.0015811632546571808,-0.003597798380878592
2020-03-02,-0.003283002427382664,0.04696141272746335,0.04626489125654376
2020-03-03,-0.018192990925274488,-0.018092750748061492,-0.00021566276809981133
2020-03-04,0.009584969865600756,0.03224546936134942,0.047896215051182356
2020-03-05,-0.034178044242663796,-0.05950152092689409,-0.035412617477941444
2020-03-06,-0.02129715745954608,-0.09727169306961192,-0.047812231635718905
2020-03-09,-0.06930050341481153,-0.2969778571843926,-0.1519838236845742
2020-03-10,0.024819712914278647,0.09408129806175736,0.18450969760500424
2020-03-11,-0.08143119042761171,-0.09738048745291805,-0.09082802515515964
2020-03-12,-0.09820422392898887,-0.20504735863005197,-0.13230234546659358
2020-03-13,0.1105929997694246,0.2222223928546272,0.21357844568027473
2020-03-16,-0.09194938713513368,-0.14999998361119815,-0.0899766606842406
2020-03-17,0.058823428289390245,-0.006875391443310286,0.06326821054411469
2020-03-18,-0.0694444369278886,-0.13153874588511272,-0.06889891867787012
2020-03-19,-0.025586330659338574,0.08148818521241141,-0.05821469433954074
2020-03-20,-0.03501053242530683,-0.017199010596626207,-0.03324185726332718
2020-03-23,-0.06938779493319425,-0.041666523530198174,-0.030974671742107995
2020-03-24,0.0964908575404484,0.15217395280206847,0.10381232848343114
2020-03-25,0.048888829921679866,0.08075422915771147,0.08528144060115306
2020-03-26,0.027542288674771154,0.004888894215505646,0.028151975978596422
2020-03-27,-0.052783556717029834,-0.07574722946716483,-0.045238295796564576
2020-03-30,0.04962985383092189,0.006014919835015675,0.04164606422748074
2020-03-31,-0.04230614955700718,0.04559047370893765,0.03471407339802357
2020-04-01,-0.07258889305112826,0.02215886909210485,0.0034704420179794138
2020-04-02,0.0046729107538794334,0.08461535203173698,-0.013603703525482347
2020-04-03,-0.039070021138956745,-0.010960875542201931,-0.05329598576907035
2020-04-06,0.07357198543288956,0.028031472432993088,0.06493806924644696
2020-04-07,0.036970091520064585,0.03994924722261706,0.015070764179480944
2020-04-08,0.05130472100404537,0.05609764155144048,-0.006167301037749762
2020-04-09,-0.02812225100759591,-0.028868545259986833,-0.005285862741095881
2020-04-13,0.021276013037611285,0.006540168784551437,0.029805808367592945
2020-04-14,0.012499917183781628,-0.011813661620905025,-0.0008975279219123333
2020-04-15,-0.03703710628046786,-0.0209207604674706,-0.0300917636612813
2020-04-16,-0.02521341065253513,-0.04029285592046694,-0.009956528450186575
2020-04-17,0.017974666014009655,0.026081547086550527,0.028999267102384874
2020-04-20,-0.024978743943646187,-0.011159294871259884,-0.03500000820466531
2020-04-22,-0.011925736998346093,0.050156496091026126,0.010362777791588229
2020-04-23,-0.014304110119849889,0.011940519503558455,0.014218934354507828
